id,track_name,track_artist,track_album_name,track_album_release_date,track_popularity,tempo,loudness,danceability
1486,"Soweto (with Don Toliver, Rema & Tempoe)","Victony, Rema, Tempoe, Don Toliver","Soweto (with Don Toliver, Rema and Tempoe)",2023-03-22,0.125,0.3474121322085259,0.8511949797498777,0.6915776986951363
1487,Rush,Ayra Starr,Rush,2022-09-16,0.0,0.3159000642212704,0.7921803373536873,0.7781731909845788
1488,Free Mind,Tems,For Broken Ears,2020-09-25,0.125,0.472899247426473,0.8047754684231608,0.505338078291815
1489,Essence (feat. Tems),"Wizkid, Tems",Made In Lagos,2020-10-29,0.0625,0.34119576264317303,0.8376207218834839,0.8457888493475682
1490,In My Bed,"Rotimi, Wale",The Beauty of Becoming,2019-12-13,0.0,0.3409837701003224,0.8343718011482488,0.594306049822064
1491,Location (feat. Burna Boy),"Dave, Burna Boy",PSYCHODRAMA,2019-03-08,0.15625,0.37830692779159897,0.8383550669811741,0.8018979833926453
1492,Higher,Tems,For Broken Ears,2020-09-25,0.125,0.33456787814169836,0.7296497396412837,0.561091340450771
1494,KU LO SA - A COLORS SHOW,Oxlade,KU LO SA - A COLORS SHOW,2022-06-10,0.0625,0.27181808545793523,0.8480350705416352,0.6085409252669038
1497,Touches,Somnum Magnam,Touches,2024-01-19,0.125,0.5717064776191993,0.0,0.0023724792408066353
1498,Rosyln,"Bon Iver, St. Vincent",The Twilight Saga: New Moon (Original Motion Picture Soundtrack),2009-10-16,0.21875,0.6884395478323764,0.6794249855356269,0.22894424673784106
1499,Lights Are On,Tom Rosenthal,Z-Sides,2018-10-26,0.28125,0.5403315812773175,0.5953981040544751,0.3606168446026097
1500,Take Me To Church,Hozier,Hozier,2014-09-19,0.40625,0.49734697567697334,0.8531754862254662,0.520759193357058
1501,cardigan,Taylor Swift,folklore,2020-07-24,0.46875,0.5033451176246859,0.780074769682674,0.5658362989323843
1502,Young And Beautiful,Lana Del Rey,Young And Beautiful,2013-01-01,0.46875,0.40329087247401546,0.7726868129422761,0.2230130486358244
1505,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,2023-09-15,0.625,0.4030664097815854,0.6383239129467266,0.43653618030842223
1506,idfc,blackbear,dead,2015-06-02,0.09375,0.5946577879201662,0.7683475010013797,0.690391459074733
1507,As the World Caves In,Matt Maltese,Bad Contestant,2018-06-08,0.0,0.46553562409981114,0.8518625662023233,0.22657176749703442
1508,The 30th,Billie Eilish,Guitar Songs,2022-07-21,0.125,0.2100097890674199,0.650785526725711,0.29774614472123373
1509,Like Real People Do,Hozier,Hozier (Expanded Edition),2014-09-19,0.125,0.5655524588017433,0.6522987226845878,0.47805456702253857
1510,Happiness is a butterfly,Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,0.15625,0.1321461750933703,0.7266233477235302,0.39264531435349936
1511,listen before i go,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,0.1875,0.1899141430201456,0.4588544216476035,0.21708185053380782
1512,Astronomy,Conan Gray,Superache,2022-06-24,0.125,0.5973825156032748,0.7804530686723932,0.4009489916963226
1513,From the Dining Table,Harry Styles,Harry Styles,2017-05-12,0.03125,0.27917547370980716,0.6087275802216388,0.6346381969157769
1514,Getting Older,Billie Eilish,Happier Than Ever,2021-07-30,0.0625,0.6881901448407874,0.5870755262806534,0.5492289442467377
1515,rises the moon,Liana Flores,recently,2019-04-10,0.40625,0.5489671598610826,0.5228092037918911,0.41162514827995245
1516,ceilings,Lizzy McAlpine,five seconds flat,2022-04-08,0.375,0.6154018817455718,0.7094441230139303,0.45077105575326215
1517,Sparks,Coldplay,Parachutes,2000-07-10,0.53125,0.3324043071896649,0.7373937424896525,0.27876631079478054
1518,In My Room,Chance Peña,In My Room,2022-05-06,0.25,0.5277242600524996,0.6679647514353109,0.3226571767497034
1519,Waiting Room,Phoebe Bridgers,"Lost Ark Studio Compilation, Vol. 8",2016-08-12,0.21875,0.5015992966835638,0.7472072633406026,0.4685646500593119
1520,Chemtrails Over The Country Club,Lana Del Rey,Chemtrails Over The Country Club,2021-03-19,0.34375,0.9459855470966376,0.6791134451911522,0.23487544483985764
1521,How to disappear,Lana Del Rey,Norman Fucking Rockwell!,2019-08-30,0.0625,0.18513184065642874,0.7088210423249812,0.47686832740213525
1522,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),"Taylor Swift, Phoebe Bridgers",Red (Taylor's Version),2021-11-12,0.09375,0.3283078630528174,0.7607815212069964,0.557532621589561
1523,State Lines,Novo Amor,Birthplace,2018-10-19,0.15625,0.5497403091350082,0.7347901553251147,0.4424673784104388
1524,Where's My Love - Acoustic,SYML,Where's My Love,2017-07-07,0.125,0.34107106114737856,0.719190885219636,0.49584816132858833
1526,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,2017-06-09,0.59375,0.2813826901853688,0.7706172949396948,0.2763938315539739
1527,Anchor,Novo Amor,Bathing Beach,2017-05-26,0.3125,0.42241384685409306,0.7158307000756599,0.3807829181494662
1528,Brooklyn Baby,Lana Del Rey,Ultraviolence (Deluxe),2014-01-01,0.375,0.36439024086093924,0.8221327161867462,0.31791221826809013
1529,Would That I,Hozier,"Wasteland, Baby!",2019-03-01,0.1875,0.5074665020606923,0.8369531354310384,0.45670225385527874
1530,lacy,Olivia Rodrigo,GUTS,2023-09-08,0.21875,0.17871594869780472,0.8008812141172282,0.30723606168446027
1531,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,Olivia Rodrigo,The Hunger Games: The Ballad of Songbirds & Snakes (Music From & Inspired By),2023-11-17,0.125,0.5737952276737561,0.7896212559526459,0.3238434163701067
1532,Feels Like,Gracie Abrams,This Is What It Feels Like,2021-11-12,0.15625,0.5966031312545597,0.8074235613511951,0.5705812574139976
1533,Black Friday,Tom Odell,Black Friday,2024-01-26,0.09375,0.7243348733968067,0.6952912902220838,0.4080664294187425
1534,Male Fantasy,Billie Eilish,Happier Than Ever,2021-07-30,0.0625,0.38421777869225554,0.7394187547287374,0.6536180308422301
1535,Cherry Wine - Live,Hozier,Hozier (Expanded Edition),2014-09-19,0.0,0.20308262097603874,0.6395923272063733,0.3309608540925266
1536,We'll Never Have Sex,Leith Ross,To Learn,2023-05-19,0.0,0.23307333071460207,0.6040989808180159,0.36417556346381963
1537,Margaret (feat. Bleachers),"Lana Del Rey, Bleachers",Did you know that there's a tunnel under Ocean Blvd,2023-03-24,0.3125,0.3396369939457425,0.674062041034314,0.2419928825622776
1538,Miserable Man,David Kushner,Footprints I Found,2022-09-16,0.0,0.3785563307831879,0.7423116293560017,0.5871886120996441
1539,Halley's Comet,Billie Eilish,Happier Than Ever,2021-07-30,0.21875,0.14387435077283756,0.5989363122524367,0.3167259786476868
1542,Did It Again,Lil Tecca,We Love You Tecca,2019-08-30,0.125,0.6202028893336577,0.750233655258356,0.6524317912218268
1543,Wish (feat. Trippie Redd) - Trippie Mix,"Diplo, Trippie Redd",LIFE'S A TRIP,2018-08-10,0.09375,0.2787452535493164,0.7954070052071744,0.5088967971530248
1544,Lust,Lil Skies,Life of a Dark Rose,2017-12-12,0.0625,0.6907153501306249,0.8456540121945793,0.690391459074733
1550,Conceited,Lil Uzi Vert,Eternal Atake 2,2024-11-01,0.0,0.46653947114095645,0.8204860029373804,0.5848161328588374
1551,Ransom (with Juice WRLD) - Remix,"Lil Tecca, Juice WRLD",We Love You Tecca,2019-08-30,0.15625,0.814812043670464,0.8282300057857493,0.6500593119810202
1552,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",Hollywood's Bleeding,2019-09-06,0.15625,0.5649788319210891,0.9118785882771819,0.4294187425860023
1553,witchblades,"Lil Peep, Lil Tracy",CASTLES II,2017-02-07,0.09375,0.5902308848194635,0.8153678401352976,0.5907473309608541
1554,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",Perfect Ten,2019-06-28,0.15625,0.2974317726941135,0.8225777738217099,0.7983392645314353
1555,Suicidal,YNW Melly,Melly vs. Melvin,2019-11-22,0.15625,0.5655150483530051,0.755730117050158,0.7105575326215895
1556,Flaws And Sins,Juice WRLD,Death Race For Love (Bonus Track Version),2019-03-08,0.0625,0.6281339044661842,0.8699319061818506,0.6797153024911031
1558,Down With Me,Lil Tecca,TEC (Bonus),2024-01-19,0.0625,0.40917054800072333,0.8525301526547688,0.6832740213523131
1559,Wow.,Post Malone,Hollywood's Bleeding,2019-09-06,0.28125,0.31578783287505546,0.8074235613511951,0.8220640569395017
1561,Maria I'm Drunk (feat. Justin Bieber & Young Thug),"Travis Scott, Justin Bieber, Young Thug",Rodeo,2015-09-04,0.09375,0.35342897938060774,0.8451867016778674,0.6073546856465005
1562,Still Think About You,A Boogie Wit da Hoodie,Artist,2016-09-16,0.15625,0.490532038931807,0.8242244870710758,0.9608540925266903
1563,Come & Go (with Marshmello),"Juice WRLD, Marshmello",Legends Never Die,2020-07-10,0.21875,0.5966093663293492,0.855890337798745,0.5800711743772241
1564,500lbs,Lil Tecca,TEC,2023-09-22,0.3125,0.4595748926008369,0.850749922114914,0.6975088967971529
1566,16,Baby Keem,The Melodic Blue,2021-09-10,0.28125,0.27886371997032117,0.8602073968578932,0.6702253855278765
1567,Chemical,Post Malone,Chemical,2023-04-14,0.21875,0.7522243629312337,0.8631225243669056,0.4199288256227758
1568,I Just Called To Say I Love You,Stevie Wonder,At The Close Of A Century,1999-11-23,0.1875,0.4004788537438508,0.7697049267880192,0.7259786476868326
1569,Stay With Me,"CHANYEOL, Punch","Guardian (Original Television Soundtrack), Pt. 1",2016-12-03,0.03125,0.4701495794442056,0.8669055142640972,0.5005931198102017
1571,Sudden Shower,ECLIPSE,"Lovely Runner, Pt. 1 (Original Soundtrack)",2024-04-08,0.0625,0.5243573196660494,0.8313676621122436,0.395017793594306
1572,Christmas Tree,V,"Our Beloved Summer (Original Television Soundtrack), Pt. 5",2021-12-24,0.03125,0.5593111489372316,0.784614357559304,0.3570581257413997
1573,Boyfriend,YEONJUN,Cinderella at 2AM OST Part 4,2024-09-01,0.03125,0.4034966299420763,0.811718367528595,0.8054567022538551
1574,Love You With All My Heart,Crush,"Queen of Tears (Original Television Soundtrack), Pt.4",2024-03-24,0.03125,0.52838517798021,0.7881303128755174,0.38434163701067614
1575,Stay Alive (Prod. SUGA of BTS),Jung Kook,Stay Alive (Prod. SUGA of BTS),2022-02-11,0.0,0.5037379273364386,0.840135297521029,0.4460260972716489
1576,Me Fui de Vacaciones,Bad Bunny,Un Verano Sin Ti,2022-05-06,0.0625,0.22284780805945775,0.8489474386933108,0.6856465005931197
1577,Chachachá,Jósean Log,Háblate de Mí,2016-10-14,0.28125,0.3835942712132833,0.7276469802839468,0.6453143534994069
1578,Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",Esto Sí Es Cumbia,2018-06-08,0.09375,0.27861431697873223,0.8339712492767815,0.7829181494661922
1579,Muerte En Hawaii,Calle 13,Entren Los Que Quieran,2010-11-22,0.03125,0.19131703484783308,0.8116738617650987,0.6393831553973902
1580,Harpy Hare,Yaelokre,Harpy Hare,2024-01-04,0.25,0.5032640616524198,0.7119364457697273,0.6037959667852906
1581,Russian Bandana,Dhanda Nyoliwala,Russian Bandana,2024-09-12,0.1875,0.21676237506468893,0.8447416440429036,0.7580071174377224
1582,Sifar Safar,Karan Aujla,Sifar Safar,2024-10-18,0.0625,0.23277404712469535,0.8716676309582091,0.4424673784104388
1583,Knife Brows,Dhanda Nyoliwala,DNW Vol. 1,2024-10-19,0.0,0.789435289276295,0.838822377497886,0.6168446026097272
1584,Baller,"Shubh, Ikky",Baller,2022-09-09,0.0,0.8162585810216796,0.7475855623303218,0.6820877817319098
1585,Winning Speech,"Karan Aujla, Mxrci",Winning Speech,2024-05-16,0.21875,0.7605544228503023,0.859829097868174,0.38552787663107946
1586,Still Rollin,Shubh,Still Rollin,2023-05-19,0.09375,0.2786766677266294,0.7243313009034671,0.8837485172004745
1587,9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",9:45,2023-03-10,0.15625,0.31582524332379375,0.7984333971249278,0.7829181494661922
1589,Cheques,Shubh,Still Rollin,2023-05-19,0.21875,0.2537238984181616,0.7722640081890606,0.7188612099644127
1590,MVP,Shubh,MVP,2024-05-10,0.0625,0.24152185705467538,0.7895322444256532,0.7188612099644127
1591,8 ASLE,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar",UNDISPUTED,2023-11-17,0.0,0.3163489896061304,0.8351506520094353,0.7508896797153024
1592,King Shit,Shubh,Leo,2024-01-05,0.125,0.2285030208937357,0.7853709555387424,0.7805456702253855
1593,One Love,Shubh,One Love,2023-08-18,0.21875,0.5962040864680171,0.7985669144154168,0.8446026097271647
1594,On Top,Karan Aujla,On Top,2022-11-25,0.0625,0.5653591714832622,0.8505718990609284,0.8244365361803083
1595,Old Money,AP Dhillon,Old Money,2024-08-09,0.09375,0.2722483056184259,0.8979260314210691,0.863582443653618
1596,Tu hai kahan,AUR,Tu hai kahan,2023-10-16,0.21875,0.21432446082190765,0.7544839556722596,0.6785290628706998
1597,Bandana,Shubh,Bandana,2024-03-29,0.15625,0.2531502715375072,0.8521741065467978,0.6880189798339263
1602,Yamore,"MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora",Yamore,2024-06-07,0.21875,0.4407013212123481,0.7567092438470783,0.7817319098457888
1603,My Love (2024),"Alex Wann, Route 94, Jess Glynne",My Love (2024),2024-08-30,0.03125,0.4534333439329606,0.797142729983533,0.3487544483985765
1604,Forever (feat. Malou & Yuna),"HUGEL, Diplo, Malou, Yuna",Forever (feat. Malou & Yuna),2024-09-20,0.09375,0.4410130749518341,0.8365970893230674,0.4816132858837485
1606,Beso (Fruta Fresca),"Wakyin, Carlos Vives",Beso (Fruta Fresca),2023-12-13,0.0625,0.4656852658947645,0.8155236103075348,0.7722419928825622
1608,Sideways,"Gordo, Drake",DIAMANTE,2024-07-26,0.0625,0.452279855096862,0.7158307000756599,0.6156583629893239
1610,Famax - Edit,RAFFA GUIDO,Famax,2024-02-23,0.03125,0.4468366348054346,0.7878632782945392,0.797153024911032
1611,Waltz,Fabrizio Paterlini,Transitions III,2020-06-05,0.09375,0.23869113310014162,0.2197917130268371,0.1589561091340451
1612,Nuvole Bianche,Ludovico Einaudi,Una Mattina,2004-01-01,0.0625,0.5194378456569588,0.4060038274956608,0.06524317912218267
1613,Idea 1,Gibran Alcocer,Idea 1,2022-08-16,0.09375,0.7658230610476175,0.5008901152699274,0.15302491103202845
1614,Oceans Apart,Ben Crosland,The Turn,2020-06-19,0.0625,0.2862647537457213,0.5103920957764031,0.3084223013048636
1615,Idea 9,Gibran Alcocer,Idea 9,2023-05-26,0.125,0.49417955768379446,0.4159731185188482,0.2419928825622776
1616,Time,Hans Zimmer,Inception (Music from the Motion Picture),2010-07-09,0.09375,0.08464737534526734,0.5972005874760782,0.17793594306049818
1617,Nightcall,Kavinsky,Nightcall,2010,0.15625,0.2602083761994726,0.8558458320352487,0.46975088967971523
1618,stellar,".diedlonely, énouement",stellar,2023-06-23,0.0625,0.20397423667096898,0.5173572477635855,0.4139976275207591
1619,memories,leadwave,memories,2022-09-23,0.0625,0.11181359620408654,0.3628332369041791,0.13760379596678526
1621,I'm God,"Clams Casino, Imogen Heap",Instrumental Relics,2020-04-24,0.1875,0.5775300374727996,0.820307979883395,0.4661921708185053
1622,Resonance,Home,Odyssey,2014-07-01,0.0,0.7530660980278461,0.7742667675463973,0.5077105575326215
1623,A Bird's Last Look,Macabre Plaza,Out With the Old in With the Taboo,2022-04-21,0.125,0.4025114881253002,0.764430993813699,0.4934756820877817
1624,Veridis Quo,Daft Punk,Discovery,2001-03-12,0.0625,0.3590841922148857,0.6612443811473586,0.5563463819691576
1625,Dark Beach,Pastel Ghost,Abyss,2015-03-10,0.15625,0.5033388825498963,0.8085362054386044,0.46500593119810196
1627,LET GO,Central Cee,LET GO,2022-12-15,0.125,0.6032123105316651,0.7220170012016557,0.7247924080664293
1628,2MS,Nemzzz,2MS,2022-02-24,0.03125,0.5770187613400424,0.779362677466732,0.8884934756820878
1629,UK Rap,"Dave, Central Cee",Split Decision,2023-06-04,0.03125,0.5658953879151782,0.8726245048733812,0.9323843416370107
1630,Eres,Café Tacvba,Cuatro Caminos,2003-07-01,0.1875,0.6277597999788009,0.8336597089323068,0.5302491103202845
1631,La Camisa Negra,Juanes,Mi Sangre,2004-01-01,0.125,0.29742553761932383,0.872847033690863,0.7295373665480427
1632,A Dios Le Pido,Juanes,Un Día Normal,2002-01-01,0.125,0.2975502391151183,0.8918732475855624,0.6370106761565836
1633,Es Por Ti,Juanes,Un Día Normal,2002-01-01,0.28125,0.5027901959684007,0.83595175575237,0.6642941874258599
1634,Luz De Dia,Los Enanitos Verdes,Nectar,1999-01-01,0.0625,0.45319017601616146,0.678601628910944,0.6180308422301305
1636,Mientes,Camila,Dejarte De Amar,2010-02-09,0.28125,0.7549802659882907,0.8348391116649607,0.232502965599051
1637,Todo Cambió,Camila,Todo Cambio,2006,0.21875,0.7765473896859394,0.8275846722150519,0.3748517200474496
1638,Fotografía,"Juanes, Nelly Furtado",Un Día Normal,2002-01-01,0.0,0.21693695715880118,0.8728915394543594,0.4163701067615657
1639,Te Lo Pido por Favor,Jaguares,El Primer Instinto,2002-10-22,0.0,0.35471963986208027,0.8294539142818995,0.6073546856465005
1640,Maldito duende,Heroes Del Silencio,Senderos De Traición - Edición Especial,1990,0.0,0.4769271057406335,0.8452979660866082,0.2823250296559905
1641,Nada Valgo Sin Tu Amor,Juanes,Mi Sangre,2004-01-01,0.0625,0.17254945973076952,0.8692420668476568,0.5516014234875444
1642,La Célula Que Explota,Caifanes,El Diablito,1990-06-19,0.125,0.4608468478579401,0.6992523031732609,0.3428232502965598
1643,Afuera,Caifanes,El Nervio Del Volcan,1994,0.15625,0.47846716921369487,0.7220170012016557,0.4163701067615657
1644,Agua,Jarabe De Palo,Depende,1998,0.0,0.6013480231695381,0.6257732876407496,0.686832740213523
1645,Como te extraño mi amor,Café Tacvba,Avalancha de éxitos,1996,0.03125,0.47024934064084106,0.8450086786238818,0.7769869513641755
1646,Devuélveme a mi chica,Hombres G,Hombres G (Edición 30 Aniversario),1985,0.3125,0.7684230872349316,0.8661044105211625,0.5432977461447211
1647,Lamento Boliviano,Los Enanitos Verdes,Big Bang,1994-01-01,0.28125,0.4630478292587121,0.8126307356802707,0.6856465005931197
1648,Te quiero,Hombres G,Las baladas (Los singles vol II),1996,0.0,0.3939070849154836,0.8017268236236593,0.7651245551601423
1649,Clavado en Un Bar,Maná,Sueños Líquidos,1997,0.1875,0.6153894115959921,0.8945435933953447,0.5907473309608541
1650,Chammak Challo,"Akon, Hamsika Iyer",Ra-One,2011-09-16,0.125,0.5277429652768686,0.87607370154435,0.7188612099644127
1651,Proper Patola,"Badshah, Diljit Dosanjh, Aastha Gill",Namaste England (Original Motion Picture Soundtrack),2018-10-03,0.0625,0.765049911773692,0.8267390627086209,0.7520759193357057
1652,Papaoutai,Stromae,racine carrée,2013-01-01,0.0625,0.41594183922236155,0.8095375851172728,0.7069988137603795
1653,Djadja,Aya Nakamura,NAKAMURA,2018-11-02,0.0,0.30354214598804125,0.8503938760069429,0.800711743772242
1654,Je veux,Zaz,Zaz,2010-05-10,0.0,0.6614915545911975,0.8295206729271442,0.461447212336892
1656,Casanova,"Soolking, Gazo",Casanova,2023-07-06,0.09375,0.5157903269049713,0.8714673550224754,0.7852906287069988
1657,Voyage voyage,Desireless,François,2001-01-02,0.0625,0.46311018000660925,0.8367973652588011,0.557532621589561
1658,Dernière danse,Indila,Mini World,2014-01-01,0.28125,0.40913937262677486,0.8007699497084872,0.6322657176749703
1659,Love Story,Indila,Mini World,2014-01-01,0.1875,0.2910096456606997,0.6979393831501179,0.2835112692763938
1660,Formidable,Stromae,racine carrée,2013-01-01,0.0625,0.1325763952538611,0.769682673906271,0.4472123368920522
1661,Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",Petit génie,2023-08-04,0.09375,0.4784235236901668,0.8382660554541814,0.7793594306049821
1662,Seya,"SativaMusic, Morad, GIMS",Seya,2023-10-06,0.15625,0.32235336662863273,0.8639681338733367,0.7852906287069988
1663,Tous les mêmes,Stromae,racine carrée,2013-01-01,0.0,0.3781884613705942,0.7695491566157818,0.6702253855278765
1664,Est-ce que tu m'aimes ? - Pilule bleue,GIMS,Mon coeur avait raison,2015-08-28,0.1875,0.4401152241821142,0.8965686056344297,0.7627520759193357
1665,Solitaire,Werenoi,Telegram,2022-10-28,0.0,0.4280191790900533,0.783412701944902,0.7319098457888493
1666,Imagine,Carbonne,Imagine,2024-05-03,0.1875,0.42889832463540417,0.7693043749165518,0.7734282325029656
1667,MANON B,"Tiakola, Ryflo, Oskoow",BDLM VOL.1,2024-09-20,0.03125,0.5036444012145926,0.80490898571365,0.8730723606168446
1668,PONA NINI,"Tiakola, Genezio, Prototype",BDLM VOL.1,2024-09-20,0.09375,0.40980029055448536,0.8152788286083048,0.7544483985765124
1670,Tieduprightnow,Parcels,Tieduprightnow,2018-04-27,0.09375,0.3287131429141494,0.7934710044950821,0.8623962040332146
1671,Borderline,Tame Impala,The Slow Rush,2020-02-14,0.34375,0.303367563893929,0.902932929814411,0.5753262158956108
1673,Is It True,Tame Impala,The Slow Rush,2020-02-14,0.0,0.428430694026175,0.8493702434465263,0.7058125741399762
1675,Calm Down,Rema,Calm Down,2022-02-10,0.03125,0.3597762855165449,0.8302550180248343,0.800711743772242
1678,Fountains (with Tems),"Drake, Tems",Certified Lover Boy,2021-09-03,0.0,0.3164175754288174,0.7768035960656906,0.8386714116251481
1680,UNAVAILABLE (feat. Musa Keys),"Davido, Musa Keys",Timeless,2023-03-30,0.03125,0.39719920440445694,0.7559081401041435,0.7734282325029656
1681,People,Libianca,People,2022-12-06,0.25,0.46795483311822333,0.8015933063331702,0.5183867141162514
1682,soso,Omah Lay,Boy Alone,2022-07-14,0.1875,0.34736225161020823,0.7861498063999288,0.6820877817319098
